id,farmer_id,crop_class,crop_variety,bbk_payment_method,base_price,grade_a_price,grade_b_price,grade_c_price, total_weight ,grade_a_weight,grade_b_weight,grade_c_weight, total_net_weight , net_owed_to_farmer ,grade_a_cash_value,grade_b_cash_value,grade_c_cash_value,bbk_created_at
21964,32886,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 200.00 ,200,0,0,100," 3,000.00 ",3000,0,0,10/07/2025
20564,32898,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 700.00 ,700,0,0,650," 17,550.00 ",19500,0,0,05/07/2025
7987,32984,Soy Bean,Kafue,Zamtel Money,12,12,12,12,279,0,279,0,179,2255,0,2255,0,29/05/2025
23304,33044,Soy Bean,Kafue,Zamtel Money,9,9,9,9,979,0,979,0,879,7911,0,7911,0,15/07/2025
12644,33105,Soy Bean,Kafue,Zamtel Money,12,12,12,12,372,0,372,0,372,4687,0,4687,0,13/06/2025
7446,33105,Soy Bean,Kafue,Zamtel Money,12,12,12,12,189,189,0,0,189,2381,2381,0,0,28/05/2025
9344,33105,Soy Bean,Kafue,Zamtel Money,12,12,12,12,218,218,0,0,218,2746,2746,0,0,03/06/2025
17565,33161,Soy Bean,Kafue,Airtel Money,11,11,11,11,100,0,0,100,0,0,0,0,0,26/06/2025
5726,33165,Soy Bean,Kafue,Airtel Money,12,12,12,12,216,0,0,216,16,200,0,0,200,22/05/2025
5728,33177,Soy Bean,Kafue,Airtel Money,12,12,12,12,500,0,0,500,150,1875,0,0,1875,22/05/2025
17567,33197,Soy Bean,Kafue,Airtel Money,11,11,11,11,200,0,0,200,0,0,0,0,0,26/06/2025
21785,33252,Navy Bean,Lwangeni,Paycode,21,23,21,21, 850.00 ,850,0,0,800," 16,425.00 ",18400,0,0,09/07/2025
20699,33256,Navy Bean,Lwangeni,Paycode,21,23,21,21, 400.00 ,400,0,0,350," 6,100.00 ",8050,0,0,05/07/2025
8466,33277,Soy Bean,Kafue,Paycode,13,17,15,14,550,550,0,0,450,7650,7650,0,0,31/05/2025
8617,33293,Soy Bean,Kafue,Zamtel Money,12,12,12,12,100,0,100,0,0,0,0,0,0,01/06/2025
24181,33301,Sugar bean,Lungwebungu,MTN Money,22,25,22,22, 370.00 ,370,0,0,370," 8,050.00 ",9250,0,0,20/07/2025
11520,33316,Soy Bean,Emerald,Bank,2200,2400,2200,2200,218,218,0,0,168,403200,403200,0,0,10/06/2025
24221,33400,Sugar bean,Lungwebungu,MTN Money,22,25,22,22, 413.00 ,413,0,0,413," 10,325.00 ",10325,0,0,21/07/2025
2831,33529,Soy Bean,Kafue,Airtel Money,12,12,12,12,350,0,0,350,240,3000,0,0,3000,12/05/2025
8175,33612,Soy Bean,Kafue,Zamtel Money,12,12,12,12,267,267,0,0,167,2087,2087,0,0,29/05/2025
20651,33747,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 50.00 ,50,0,0,0, -   ,0,0,0,05/07/2025
19154,33817,Soy Bean,Kafue,Airtel Money,9,9,9,9,200,200,0,0,0,0,0,0,0,01/07/2025
24075,33866,Navy Bean,Lwangeni,Airtel Money,21,23,21,21, 11.00 ,0,11,0,0, -   ,0,0,0,20/07/2025
20444,33931,Navy Bean,Lwangeni,Paycode,21,23,21,21, 50.00 ,50,0,0,0, -   ,0,0,0,04/07/2025
23820,33935,Navy Bean,Lwangeni,Airtel Money,21,23,21,21, 100.00 ,50,50,0,100," 2,200.00 ",1150,1050,0,18/07/2025
22120,34050,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 680.00 ,680,0,0,350," 7,575.00 ",10500,0,0,10/07/2025
18826,34082,Navy Bean,Lwangeni,Airtel Money,21,23,21,21, 50.00 ,50,0,0,0, -   ,0,0,0,30/06/2025
13508,34133,Soy Bean,Kafue,Zamtel Money,11,11,11,11,892,0,892,0,892,10258,0,10258,0,15/06/2025
11085,34133,Soy Bean,Kafue,Zamtel Money,12,12,12,12,475,0,475,0,375,4725,0,4725,0,08/06/2025
11104,34133,Soy Bean,Kafue,Zamtel Money,12,12,12,12,60,0,60,0,60,756,0,756,0,08/06/2025
6407,34207,Soy Bean,Kafue,Paycode,13,17,15,14,438,138,150,150,138,382,0,0,1932,24/05/2025
24455,34211,Soy Bean,Kafue,Airtel Money,9,9,9,9,62,62,0,0,0,0,0,0,0,22/07/2025
16770,34364,Navy Bean,Lwangeni,Paycode,21,23,21,21, 550.00 ,550,0,0,550," 12,650.00 ",12650,0,0,25/06/2025
15943,34368,Navy Bean,Lwangeni,Paycode,21,23,21,21, 350.00 ,250,100,0,350," 7,850.00 ",5750,2100,0,23/06/2025
16122,34372,Navy Bean,Lwangeni,Paycode,21,23,21,21, 250.00 ,250,0,0,250," 5,750.00 ",5750,0,0,24/06/2025
1463,34389,Soy Bean,Kafue,MTN Money,12,12,12,12,317,317,0,0,217,2062,2712,0,0,03/05/2025
23020,34471,Soy Bean,Kafue,Airtel Money,10,10,10,10,3600,3600,0,0,3600,36000,36000,0,0,14/07/2025
18533,34471,Soy Bean,Kafue,Airtel Money,10,10,10,10,1700,1700,0,0,0,-1400,0,0,0,28/06/2025
9681,34475,Soy Bean,Kafue,Airtel Money,12,12,12,12,640,640,0,0,540,5610,6750,0,0,03/06/2025
3162,34538,Soy Bean,Kafue,Airtel Money,12,12,12,12,72,72,0,0,0,0,0,0,0,13/05/2025
5910,34560,Soy Bean,Kafue,Airtel Money,12,12,12,12,1217,1217,0,0,1217,15212,15212,0,0,22/05/2025
4545,34560,Soy Bean,Kafue,Airtel Money,12,12,12,12,480,480,0,0,480,5970,6000,0,0,18/05/2025
22274,34614,Navy Bean,Lwangeni,Paycode,21,23,21,21, 80.00 ,80,0,0,30, 690.00 ,690,0,0,11/07/2025
24514,34626,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 50.00 ,50,0,0,0,"-1,743.00 ",0,0,0,22/07/2025
24505,34630,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 250.00 ,250,0,0,0, -   ,0,0,0,22/07/2025
24772,34638,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 146.00 ,146,0,0,0, -   ,0,0,0,23/07/2025
22409,34675,Navy Bean,Lwangeni,Paycode,21,23,21,21, 50.00 ,0,50,0,0, -   ,0,0,0,11/07/2025
21568,34684,Navy Bean,Lwangeni,Paycode,21,23,21,21, 50.00 ,50,0,0,0, -   ,0,0,0,09/07/2025
21572,34688,Navy Bean,Lwangeni,Airtel Money,21,23,21,21, 50.00 ,50,0,0,0, -   ,0,0,0,09/07/2025
15489,34692,Sugar bean,Lungwebungu,MTN Money,22,25,22,22, 145.00 ,145,0,0,145," 3,625.00 ",3625,0,0,20/06/2025
11410,34731,Soy Bean,Kafue,Airtel Money,12,12,12,12,166,166,0,0,166,2075,2075,0,0,10/06/2025
7603,34731,Soy Bean,Kafue,Airtel Money,12,12,12,12,200,200,0,0,0,0,0,0,0,28/05/2025
25372,34759,Soy Bean,Kafue,Zamtel Money,9,9,9,9,100,100,0,0,0,-200,0,0,0,06/07/2025
23849,34791,Soy Bean,Kafue,Zamtel Money,9,9,9,9,50,50,0,0,0,-200,0,0,0,16/07/2025
7699,34795,Soy Bean,Kafue,Zamtel Money,12,12,12,12,110,110,0,0,10,25,125,0,0,29/05/2025
14540,34811,Soy Bean,Kafue,Zamtel Money,9,9,9,9,300,300,0,0,100,750,950,0,0,18/06/2025
14541,34815,Soy Bean,Kafue,Zamtel Money,9,9,9,9,400,400,0,0,0,-600,0,0,0,18/06/2025
25398,34895,Soy Bean,Kafue,MTN Money,9,9,9,9,50,50,0,0,0,-200,0,0,0,29/07/2025
21949,34911,Soy Bean,Kafue,Airtel Money,10,10,10,10,294,294,0,0,94,940,940,0,0,10/07/2025
18920,34944,Soy Bean,Kafue,Airtel Money,10,10,10,10,403,403,0,0,303,3105,3105,0,0,30/06/2025
19617,34948,Soy Bean,Kafue,Airtel Money,10,10,10,10,189,189,0,0,39,390,390,0,0,02/07/2025
20374,34971,Sugar bean,Lungwebungu,Airtel Money,22,25,22,22, 34.00 ,34,0,0,0, -   ,0,0,0,04/07/2025
9239,35022,Soy Bean,Kafue,Zamtel Money,12,12,12,12,312,0,312,0,212,2571,0,2671,0,03/06/2025
4560,35063,Soy Bean,Kafue,Zamtel Money,12,12,12,12,48,0,48,0,0,-100,0,0,0,18/05/2025
16619,35127,Soy Bean,Kafue,Airtel Money,10,10,10,10,235,235,0,0,35,358,358,0,0,25/06/2025
18384,35171,Sugar bean,Lungwebungu,Airtel Money,22,25,22,22, 42.00 ,42,0,0,0, -   ,0,0,0,28/06/2025
18423,35175,Sugar bean,Lungwebungu,Airtel Money,22,25,22,22, 100.00 ,100,0,0,0, -   ,0,0,0,28/06/2025
16159,35187,Soy Bean,Kafue,Zamtel Money,9,9,9,9,594,594,0,0,494,4693,4693,0,0,24/06/2025
10,35257,Soy Bean,Kafue,Airtel Money,12,12,12,12,261,261,0,0,61,562,762,0,0,10/04/2025
16617,35261,Soy Bean,Kafue,Airtel Money,10,10,10,10,230,230,0,0,30,307,307,0,0,25/06/2025
20050,35269,Soy Bean,Kafue,Airtel Money,10,10,10,10,360,360,0,0,10,100,100,0,0,03/07/2025
21972,35297,Soy Bean,Kafue,Airtel Money,10,10,10,10,113,113,0,0,13,130,130,0,0,10/07/2025
19275,32870,Groundnut,Lupande,Airtel Money,0,27,0,0,62,62,0,0, -   ,0,0,0,0,01/07/2025
25707,32875,Soy Bean,Kafue,Airtel Money,9,9,9,9,53,0,0,53,53,0,0,0,503,11/08/2025
17411,32875,Soy Bean,Kafue,Airtel Money,9,9,9,9,74,0,0,74,74,1503,0,0,703,26/06/2025
10494,32875,Soy Bean,Kafue,Airtel Money,12,12,12,12,40,0,0,40,40,0,0,0,500,06/06/2025
5972,32875,Soy Bean,Kafue,Airtel Money,12,12,12,12,325,0,0,325,325,4062,0,0,4062,23/05/2025
5186,32875,Soy Bean,Kafue,Airtel Money,12,12,12,12,37,0,0,37,37,462,0,0,462,20/05/2025
5062,32875,Soy Bean,Kafue,Airtel Money,12,12,12,12,2250,0,0,2250,2175,24787,0,0,27187,20/05/2025
20087,32919,Navy Bean,Lwangeni,Airtel Money,21,23,21,21, 50.00 ,50,0,0,0, -   ,0,0,0,02/07/2025
19428,32924,Navy Bean,Lwangeni,Airtel Money,21,23,21,21, 50.00 ,50,0,0,0, -   ,0,0,0,01/07/2025
1225,32973,Soy Bean,Kafue,Paycode,13,17,15,14,1200,1200,0,0,1100,17950,18700,0,0,02/05/2025
11149,32985,Soy Bean,Kafue,Zamtel Money,12,12,12,12,180,0,180,0,180,2250,0,2250,0,09/06/2025
7498,32985,Soy Bean,Kafue,Zamtel Money,12,12,12,12,238,0,238,0,138,1738,0,1738,0,28/05/2025
8216,32989,Soy Bean,Kafue,Paycode,13,17,15,14,1838,1838,0,0,1688,28596,28696,0,0,30/05/2025
23334,33041,Soy Bean,Kafue,Airtel Money,9,9,9,9,725,0,725,0,625,5625,0,5625,0,15/07/2025
5827,33053,Soy Bean,Kafue,Zamtel Money,12,12,12,12,972,163,809,0,872,10987,793,10193,0,22/05/2025
12040,33061,Soy Bean,Kafue,Zamtel Money,12,12,12,12,840,0,840,0,740,9324,0,9324,0,11/06/2025
14525,33078,Soy Bean,Kafue,Paycode,12,15,14,12,538,538,0,0,338,1170,5070,0,0,17/06/2025
26208,33090,Soy Bean,Emerald,Airtel Money,9,9,9,9,100,0,0,100,0,0,0,0,0,01/12/2025
23519,33090,Soy Bean,Emerald,Airtel Money,9,9,9,9,100,50,50,0,0,0,0,0,0,16/07/2025
14264,33158,Soy Bean,Kafue,Airtel Money,11,11,11,11,100,0,0,100,0,0,0,0,0,17/06/2025
5724,33162,Soy Bean,Kafue,Airtel Money,12,12,12,12,150,0,0,150,50,625,0,0,625,22/05/2025
884,33237,Soy Bean,Kafue,Airtel Money,12,12,12,12,233,233,0,0,33,412,412,0,0,30/04/2025
8782,33245,Soy Bean,Kafue,Airtel Money,12,12,12,12,40,40,0,0,40,1500,500,0,0,01/06/2025
20811,33253,Navy Bean,Lwangeni,Paycode,21,23,21,21, 300.00 ,50,250,0,200," 3,825.00 ",0,4200,0,05/07/2025
19571,33257,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 450.00 ,450,0,0,330," 6,300.00 ",8250,0,0,02/07/2025
8403,33270,Soy Bean,Kafue,Airtel Money,12,12,12,12,312,0,0,312,0,0,0,0,0,30/05/2025
4939,33331,Soy Bean,Kafue,Paycode,12,12,12,12,100,100,0,0,0,-100,0,0,0,19/05/2025
14258,33465,Soy Bean,Kafue,MTN Money,11,11,11,11,200,0,0,200,0,0,0,0,0,17/06/2025
1462,33544,Soy Bean,Kafue,Airtel Money,12,12,12,12,158,158,0,0,58,725,725,0,0,02/05/2025
16348,33718,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 550.00 ,0,0,550,500," 9,050.00 ",0,0,11000,24/06/2025
15084,33876,Navy Bean,Lwangeni,Paycode,21,23,21,21, 33.00 ,33,0,0,33, 759.00 ,759,0,0,19/06/2025
15083,33876,Navy Bean,Lwangeni,Paycode,21,23,21,21, 300.00 ,300,0,0,250," 5,000.00 ",5750,0,0,19/06/2025
20200,33946,Sugar bean,Lungwebungu,MTN Money,22,25,22,22, 29.00 ,0,29,0,29, 638.00 ,0,638,0,03/07/2025
21611,34210,Soy Bean,Kafue,Airtel Money,9,9,9,9,96,96,0,0,0,0,0,0,0,09/07/2025
5215,34226,Soy Bean,Kafue,Airtel Money,12,12,12,12,100,100,0,0,0,0,0,0,0,20/05/2025
23171,34330,Navy Bean,Lwangeni,Airtel Money,21,23,21,21, 145.00 ,145,0,0,95," 2,185.00 ",2185,0,0,14/07/2025
16087,34365,Navy Bean,Lwangeni,Paycode,21,23,21,21, 400.00 ,0,400,0,400," 8,400.00 ",0,8400,0,23/06/2025
15942,34373,Navy Bean,Lwangeni,Paycode,21,23,21,21, 250.00 ,150,100,0,250," 5,550.00 ",3450,2100,0,23/06/2025
16098,34377,Navy Bean,Lwangeni,Paycode,21,23,21,21, 150.00 ,150,0,0,150," 3,450.00 ",3450,0,0,24/06/2025
18179,34472,Soy Bean,Kafue,Airtel Money,10,10,10,10,1372,1372,0,0,272,2720,2720,0,0,28/06/2025
21603,34501,Navy Bean,Lwangeni,Airtel Money,21,23,21,21, 50.00 ,50,0,0,0, -   ,0,0,0,09/07/2025
9728,34518,Soy Bean,Kafue,Airtel Money,12,12,12,12,70,70,0,0,0,0,0,0,0,04/06/2025
5212,34518,Soy Bean,Kafue,Airtel Money,12,12,12,12,125,125,0,0,0,0,0,0,0,20/05/2025
11970,34561,Soy Bean,Kafue,Airtel Money,12,12,12,12,475,475,0,0,475,5437,5937,0,0,11/06/2025
4546,34561,Soy Bean,Kafue,Airtel Money,12,12,12,12,500,500,0,0,500,6250,6250,0,0,18/05/2025
15109,34573,Soy Bean,Kafue,Airtel Money,10,10,10,10,4745,4745,0,0,4545,46086,46586,0,0,19/06/2025
3783,34577,Soy Bean,Kafue,Airtel Money,12,12,12,12,452,452,0,0,352,3900,4400,0,0,15/05/2025
22272,34611,Navy Bean,Lwangeni,Paycode,21,23,21,21, 70.00 ,50,20,0,20, 420.00 ,0,420,0,11/07/2025
24765,34631,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 86.00 ,86,0,0,0, -   ,0,0,0,23/07/2025
24520,34635,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 266.00 ,266,0,0,0, -   ,0,0,0,22/07/2025
22413,34656,Navy Bean,Lwangeni,Paycode,21,23,21,21, 100.00 ,100,0,0,50," 1,150.00 ",1150,0,0,11/07/2025
22422,34664,Navy Bean,Lwangeni,Paycode,21,23,21,21, 50.00 ,0,50,0,0, -   ,0,0,0,11/07/2025
23699,34689,Navy Bean,Lwangeni,Airtel Money,21,23,21,21, 75.00 ,75,0,0,0, -   ,0,0,0,17/07/2025
24000,34697,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 71.00 ,71,0,0,71, -   ,1775,0,0,18/07/2025
9934,34714,Soy Bean,Kafue,Airtel Money,12,12,12,12,550,550,0,0,550,6875,6875,0,0,05/06/2025
886,34714,Soy Bean,Kafue,Airtel Money,12,12,12,12,300,300,0,0,100,1250,1250,0,0,30/04/2025
22150,34732,Sugar bean,Lungwebungu,MTN Money,22,25,22,22, 129.00 ,129,0,0,129," 3,225.00 ",3225,0,0,10/07/2025
23841,34842,Soy Bean,Kafue,MTN Money,9,9,9,9,1,1,0,0,0,-100,0,0,0,05/07/2025
21298,34842,Soy Bean,Kafue,Zamtel Money,9,9,9,9,200,200,0,0,0,-200,0,0,0,04/07/2025
12510,34846,Soy Bean,Kafue,Zamtel Money,11,11,11,11,200,200,0,0,0,-200,0,0,0,12/06/2025
17507,34862,Soy Bean,Kafue,Zamtel Money,9,9,9,9,100,100,0,0,0,-200,0,0,0,26/06/2025
16712,34900,Soy Bean,Kafue,MTN Money,9,9,9,9,200,200,0,0,0,-200,0,0,0,25/06/2025
5735,34913,Groundnut,Lupande,Airtel Money,12,13,12,12,23,23,0,0, -   ,-250,0,0,0,22/05/2025
19610,34937,Soy Bean,Kafue,Airtel Money,10,10,10,10,118,118,0,0,18,180,180,0,0,02/07/2025
19618,34949,Soy Bean,Kafue,Airtel Money,10,10,10,10,235,235,0,0,35,350,350,0,0,02/07/2025
4077,35019,Soy Bean,Kafue,Airtel Money,12,12,12,12,119,119,0,0,19,237,237,0,0,16/05/2025
8610,35072,Soy Bean,Kafue,Zamtel Money,12,12,12,12,590,0,590,0,490,6074,0,6174,0,01/06/2025
12090,35080,Soy Bean,Kafue,Zamtel Money,11,11,11,11,104,0,104,0,4,-54,0,46,0,11/06/2025
5346,35101,Soy Bean,Kafue,Airtel Money,12,12,12,12,400,400,0,0,0,0,0,0,0,21/05/2025
24641,35148,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 466.00 ,466,0,0,366," 9,030.00 ",10980,0,0,23/07/2025
12030,35152,Soy Bean,Kafue,Zamtel Money,11,11,11,11,2521,2521,0,0,1921,21491,22091,0,0,11/06/2025
18234,35164,Soy Bean,Kafue,Zamtel Money,9,9,9,9,100,100,0,0,0,-500,0,0,0,27/06/2025
18412,35170,Sugar bean,Lungwebungu,Airtel Money,22,25,22,22, 10.00 ,10,0,0,0, -   ,0,0,0,28/06/2025
12507,35242,Soy Bean,Kafue,Zamtel Money,11,11,11,11,200,200,0,0,0,-200,0,0,0,12/06/2025
11393,35246,Soy Bean,Kafue,Zamtel Money,12,12,12,12,199,199,0,0,0,-200,0,0,0,09/06/2025
21747,35306,Soy Bean,Kafue,Airtel Money,10,10,10,10,7515,7515,0,0,7515,75150,75150,0,0,09/07/2025
15233,35334,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 214.00 ,76,138,0,164," 3,036.00 ",650,3036,0,20/06/2025
13358,40707,Soy Bean,Kafue,Paycode,12,12,12,12,100,0,0,100,0,-100,0,0,0,15/06/2025
19143,40755,Soy Bean,Kafue,Zamtel Money,9,9,9,9,100,100,0,0,0,0,0,0,0,01/07/2025
2638,40799,Soy Bean,Kafue,Zamtel Money,12,12,12,12,105,0,105,0,5,62,0,62,0,10/05/2025
2635,40863,Soy Bean,Kafue,Zamtel Money,12,12,12,12,1102,1102,0,0,702,8775,8775,0,0,09/05/2025
23932,40867,Soy Bean,Kafue,Zamtel Money,9,9,9,9,100,100,0,0,0,0,0,0,0,18/07/2025
21239,40895,Sugar bean,Lungwebungu,Airtel Money,22,25,22,22, 105.00 ,105,0,0,0,-2.00 ,0,0,0,07/07/2025
23825,40903,Sugar bean,Lungwebungu,Zamtel Money,22,25,22,22, 49.00 ,49,0,0,0,"-2,625.00 ",0,0,0,17/07/2025
1937,40955,Soy Bean,Kafue,Zamtel Money,12,12,12,12,50,50,0,0,50,625,625,0,0,07/05/2025
1935,40955,Soy Bean,Kafue,Zamtel Money,12,12,12,12,50,50,0,0,50,625,625,0,0,07/05/2025
1934,40955,Soy Bean,Kafue,Zamtel Money,12,12,12,12,50,50,0,0,50,625,625,0,0,07/05/2025
1929,40955,Soy Bean,Kafue,Zamtel Money,12,12,12,12,50,50,0,0,0,-200,0,0,0,07/05/2025
1928,40955,Soy Bean,Kafue,Zamtel Money,12,12,12,12,50,50,0,0,0,-200,0,0,0,07/05/2025
1936,40955,Soy Bean,Kafue,Zamtel Money,12,12,12,12,50,50,0,0,50,625,625,0,0,07/05/2025
1933,40955,Soy Bean,Kafue,Zamtel Money,12,12,12,12,50,50,0,0,50,625,625,0,0,07/05/2025
1932,40955,Soy Bean,Kafue,Zamtel Money,12,12,12,12,50,50,0,0,50,425,625,0,0,07/05/2025
10502,40975,Soy Bean,Kafue,Zamtel Money,12,12,12,12,149,149,0,0,0,-300,0,0,0,05/06/2025
24552,41059,Soy Bean,Kafue,Zamtel Money,9,9,9,9,100,0,0,100,0,0,0,0,0,22/07/2025
376,41075,Soy Bean,Kafue,MTN Money,12,12,12,12,214,0,214,0,214,2675,0,2675,0,23/04/2025
3903,41079,Soy Bean,Kafue,Zamtel Money,12,12,12,12,1049,1049,0,0,949,11862,11862,0,0,14/05/2025
24681,41195,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 850.00 ,850,0,0,520," 14,625.00 ",15600,0,0,23/07/2025
11810,41199,Soy Bean,Kafue,Airtel Money,12,12,12,12,840,840,0,0,840,10080,10080,0,0,11/06/2025
7676,41199,Soy Bean,Kafue,Airtel Money,12,12,12,12,233,233,0,0,233,2912,2912,0,0,29/05/2025
1901,41199,Soy Bean,Kafue,Airtel Money,12,12,12,12,109,109,0,0,109,1362,1362,0,0,07/05/2025
6757,41199,Soy Bean,Kafue,Airtel Money,12,12,12,12,240,240,0,0,240,3000,3000,0,0,26/05/2025
6007,41199,Soy Bean,Kafue,Airtel Money,12,12,12,12,180,180,0,0,180,2250,2250,0,0,23/05/2025
5452,41199,Soy Bean,Kafue,Airtel Money,12,12,12,12,144,144,0,0,144,1800,1800,0,0,21/05/2025
2205,41211,Soy Bean,Kafue,Airtel Money,12,12,12,12,630,0,630,0,630,7875,0,7875,0,08/05/2025
2618,41227,Soy Bean,Kafue,Airtel Money,12,12,12,12,634,634,0,0,634,7275,7925,0,0,10/05/2025
9331,41227,Soy Bean,Kafue,Airtel Money,12,12,12,12,126,126,0,0,126,1575,1575,0,0,03/06/2025
2857,41247,Soy Bean,Kafue,Airtel Money,12,12,12,12,60,60,0,0,60,250,750,0,0,12/05/2025
3278,41267,Soy Bean,Kafue,MTN Money,12,12,12,12,1301,1301,0,0,1301,16262,16262,0,0,13/05/2025
3681,41285,Soy Bean,Kafue,Airtel Money,12,12,12,12,1734,1734,0,0,1734,21675,21675,0,0,14/05/2025
3810,41293,Soy Bean,Kafue,Airtel Money,12,12,12,12,1014,1014,0,0,1014,12675,12675,0,0,15/05/2025
4486,41321,Soy Bean,Kafue,MTN Money,12,12,12,12,80,80,0,0,80,1000,1000,0,0,17/05/2025
4729,41330,Groundnut,Natal Commons,MTN Money,12,13,12,12,41,41,0,0, 41.00 ,553,553,0,0,19/05/2025
13237,41334,Soy Bean,Kafue,Airtel Money,12,12,12,12,195,195,0,0,195,2340,2340,0,0,14/06/2025
4862,41334,Soy Bean,Kafue,Airtel Money,12,12,12,12,137,137,0,0,137,1712,1712,0,0,19/05/2025
9893,41334,Soy Bean,Kafue,Airtel Money,12,12,12,12,143,143,0,0,143,1787,1787,0,0,04/06/2025
5254,41346,Soy Bean,Kafue,MTN Money,12,12,12,12,56,56,0,0,56,700,700,0,0,21/05/2025
5071,41346,Soy Bean,Kafue,MTN Money,12,12,12,12,1567,1567,0,0,1567,18337,19587,0,0,20/05/2025
5135,41358,Groundnut,Lupande,MTN Money,12,13,12,12,169,169,0,0, 169.00 ,2281,2281,0,0,20/05/2025
25225,41410,Soy Bean,Kafue,Zamtel Money,9,9,9,9,165,0,165,0,165,1485,0,1485,0,29/07/2025
11119,41414,Soy Bean,Kafue,Zamtel Money,12,12,12,12,3195,0,3195,0,3195,39937,0,39937,0,08/06/2025
6042,41414,Soy Bean,Kafue,Zamtel Money,12,12,12,12,704,0,704,0,704,8800,0,8800,0,23/05/2025
6461,41442,Soy Bean,Emerald,MTN Money,12,12,12,12,974,974,0,0,974,12175,12175,0,0,24/05/2025
9514,41442,Soy Bean,Kafue,MTN Money,12,12,12,12,131,131,0,0,131,1637,1637,0,0,04/06/2025
6604,41450,Soy Bean,Kafue,Airtel Money,12,12,12,12,3074,3074,0,0,3074,38425,38425,0,0,25/05/2025
8613,41478,Soy Bean,Emerald,Airtel Money,12,12,12,12,154,154,0,0,154,625,1925,0,0,01/06/2025
7316,41478,Soy Bean,Emerald,Airtel Money,12,12,12,12,3335,3335,0,0,3335,40387,41687,0,0,27/05/2025
14588,41502,Soy Bean,Kafue,Airtel Money,12,12,12,12,2339,2339,0,0,2339,28068,28068,0,0,18/06/2025
11218,41502,Soy Bean,Kafue,Airtel Money,12,12,12,12,474,474,0,0,474,5925,5925,0,0,09/06/2025
11162,41502,Soy Bean,Kafue,Airtel Money,12,12,12,12,372,372,0,0,372,4650,4650,0,0,09/06/2025
7667,41502,Soy Bean,Emerald,Airtel Money,12,12,12,12,1782,1782,0,0,1782,22275,22275,0,0,28/05/2025
9316,41510,Soy Bean,Kafue,Zamtel Money,12,12,12,12,526,526,0,0,426,5325,5325,0,0,03/06/2025
7826,41514,Groundnut,Lupande,Airtel Money,12,13,12,12,252,252,0,0, 252.00 ,3402,3402,0,0,29/05/2025
8192,41554,Soy Bean,Kafue,MTN Money,12,12,12,12,467,467,0,0,467,5187,5837,0,0,30/05/2025
8788,41558,Soy Bean,Kafue,Airtel Money,12,12,12,12,131,131,0,0,131,1637,1637,0,0,02/06/2025
13488,41574,Soy Bean,Kafue,Airtel Money,12,12,12,12,142,0,0,142,142,1775,0,0,1775,15/06/2025
8358,41574,Soy Bean,Kafue,Airtel Money,12,12,12,12,319,0,319,0,319,3987,0,3987,0,30/05/2025
8674,41618,Soy Bean,Kafue,Airtel Money,12,12,12,12,1350,0,0,1350,1350,16375,0,0,16875,01/06/2025
12126,41634,Soy Bean,Kafue,Airtel Money,12,12,12,12,459,459,0,0,459,5508,5508,0,0,12/06/2025
9171,41647,Soy Bean,Kafue,MTN Money,12,12,12,12,2316,2316,0,0,2316,28950,28950,0,0,03/06/2025
9243,41651,Soy Bean,Kafue,Zamtel Money,12,12,12,12,500,500,0,0,500,5750,6250,0,0,03/06/2025
9496,41671,Soy Bean,Kafue,Airtel Money,12,12,12,12,580,0,0,580,580,6424,0,0,7424,03/06/2025
9708,41687,Soy Bean,Kafue,Airtel Money,12,12,12,12,324,324,0,0,324,4050,4050,0,0,04/06/2025
9729,41695,Soy Bean,Kafue,Airtel Money,12,12,12,12,364,364,0,0,364,4550,4550,0,0,04/06/2025
9879,41703,Soy Bean,Kafue,MTN Money,12,12,12,12,421,421,0,0,421,5262,5262,0,0,04/06/2025
9871,41711,Soy Bean,Kafue,MTN Money,12,12,12,12,161,161,0,0,161,2012,2012,0,0,04/06/2025
11766,41719,Soy Bean,Kafue,Airtel Money,12,12,12,12,432,0,432,0,432,5184,0,5184,0,11/06/2025
10153,41735,Soy Bean,Kafue,MTN Money,12,12,12,12,2900,2900,0,0,2900,36250,36250,0,0,05/06/2025
12611,41743,Soy Bean,Kafue,Airtel Money,12,12,12,12,750,0,750,0,750,9000,0,9000,0,13/06/2025
10244,41747,Soy Bean,Kafue,Airtel Money,12,12,12,12,1266,1266,0,0,1266,15825,15825,0,0,05/06/2025
10265,41751,Soy Bean,Kafue,Airtel Money,12,12,12,12,831,831,0,0,831,10387,10387,0,0,06/06/2025
